VCMX25_EBF HVT_EBF HVB_EBF CWPVT_EBF Z0MVT_EBF WLTSMC_CL REFSMC_CL MAXSMC_CL SATDK_CL
90.48722103710955 34.14794472098201 2.204173631176832 2.6095950573901385 0.3028545918892146 0.17337082781086435 0.16897513302052608 0.471188901795558 0.00041088186845850047
33.0553996983528 51.41839932904899 11.940532594564703 3.5439566706755583 1.686750385199849 0.2312854030186988 0.30231430448262064 0.7091006700316855 7.237312749739196e-05
97.6745848911252 21.345338051577876 3.878867279433908 1.99672263875781 0.8482458623417608 0.17400931749165888 0.43618906487981723 0.5216553275646696 7.204538016792968e-05
85.06194693590182 10.091318603605126 3.4211203795552 2.5829041552861187 0.5720889902033333 0.036646438916771315 0.26295284482135317 0.682903466752252 0.0002810630891860554
46.122376884973136 27.198219764377402 9.485139258863915 0.47849394530018097 1.2735133421093512 0.20924499889532977 0.23788510304295418 0.5983409406227094 0.0002925407691416091
89.69135041125625 20.802015298386387 2.1139737251722788 4.928617628727809 1.795172838645114 0.14990297787741697 0.42335728465766265 0.5043425486486063 0.000386396978560067
82.01339288626454 33.77046523293322 9.387837782355417 3.9411993375582903 1.203212475516898 0.11865471171066781 0.36705680917939154 0.4574369736005109 0.0003089823864284976
108.41436702058292 10.529434691854888 1.16406602923328 1.4788459846693962 0.8939064293878252 0.09554655093820139 0.44968066366185355 0.5798931563217398 2.3479421544015904e-05
90.96580700391411 28.150858515125766 10.785771925263123 3.6986088733759255 0.8690551023678132 0.2594182594109635 0.41966760903462297 0.5128346866312434 0.0004488373097678109
104.83071955645194 33.241495304484104 5.301810474216044 2.1923537067513013 1.2112910801513326 0.06975344023365997 0.2663645138014396 0.526427098427847 7.024276555586704e-05
76.24794575005504 34.8421905154171 4.57421373684699 5.067343917166408 1.7484200257896874 0.09230901282954103 0.2364125911510218 0.49785330142906337 5.2229907537083946e-05
43.94870854086995 13.638204584994622 5.125366954921499 4.705179166975324 0.9878502824308018 0.12557958318479104 0.15184364743417433 0.586978742259717 0.00047357058460597423
34.276806121906006 9.606177253841157 4.546623574835945 1.0219049969106098 0.6917412798560016 0.24046061542480465 0.23388785383587737 0.5087932897009652 0.0004931211714733611
101.88269857414893 43.18560113432036 0.5308573891944719 2.9741331518307845 1.3771009774592655 0.20219673022331933 0.3926415033897246 0.672026774925491 0.00015166668132019832
45.90218439642922 18.976216073648068 0.5844233721966368 0.7219261790291416 1.8465790956964603 0.06741336916649407 0.4262905293827678 0.5362882317023047 0.00014383635439594453
79.01563154164123 28.049631959324508 12.142664865841152 0.287165569000856 1.7901619672250515 0.12133730381456095 0.15974324641513873 0.6231191769492576 0.00030426819601487453
30.323879263577734 29.61679797922407 0.9845002267069758 1.0526435435073382 0.9516516613035872 0.07629101661422405 0.2826571149813183 0.7362163230383251 8.404908136477181e-05
104.89267713183418 20.531551918468296 9.305627612666909 0.21408796767625282 0.8336293412319329 0.09641241216300889 0.15836645698588925 0.7456628103741769 0.00042967914467482884
72.29669002854965 21.652292733278017 13.391425264694309 3.1179162180053335 0.6497796361343041 0.08784385455147088 0.19047673068330112 0.6307584175265676 0.00028676553926658746
92.47033531422653 50.53526063126387 13.81281418555483 1.7394736169038634 0.32428763929760024 0.18886302750819023 0.16213660924036843 0.7439286956285082 0.00013311165741540517
46.30021261691165 39.51657930175183 1.9372601668064897 2.258247601509423 1.6039383665914442 0.22366623289254955 0.22174701278872888 0.4545721605259548 0.00024737055851623165
53.318745884439366 28.822237567982647 3.665054014662869 1.2680496254359492 0.5580714032731666 0.2534484112721759 0.20611396245636573 0.5671301353206623 0.00011520970034676021
53.00011211362125 45.8143473576802 13.681387114064723 3.8990949783839803 1.7555003599340997 0.2302170058898126 0.36418850003165476 0.48300330842528066 0.00019687000330955768
58.3352382108461 39.35156926731769 4.209360510296166 2.9414478295054214 1.620059875678407 0.10114665519278761 0.18552572240493764 0.7116282827933696 0.00024062588259651785
51.90331428302299 36.883599381209535 14.549837358605705 1.4601159325779967 0.8244224547241907 0.12462003357873797 0.2722336376065113 0.49827414443950085 3.649345666272073e-05
74.38693090437513 41.08869018986411 11.19580093029455 3.611814942769895 0.4761183187751631 0.17964520837569609 0.1979401232587481 0.6609560423694572 0.0004944141967345931
35.04796432518467 46.97911369121121 8.642374227029576 2.8475093318543094 0.4724076843785254 0.11298000676152165 0.27854837693340295 0.7376623729430154 0.00028161812968942204
69.21308722183133 37.21164947149079 6.0989924660080295 4.176829536845506 1.258441794112951 0.07545526615908237 0.16842327647090816 0.46725959152034896 4.887403333027638e-05
102.82019142412567 22.13171477997306 12.136167976943884 3.561569394591297 1.2366630512880001 0.24412709102818383 0.2920918851373807 0.7448691848016407 2.8022509912156038e-05
63.48849986646803 20.462199613477615 6.412962561858088 3.043030034807805 1.718999344308289 0.08975775651803751 0.32276355516271926 0.6089736193358629 0.00040923617554659814
60.73261245937025 46.33509702905843 4.283523377611956 1.6748309195903928 0.37790400998492557 0.08883972587655381 0.3489952636972966 0.6907427677532488 0.0004323217300714188
91.7914451420523 29.55764655421678 3.4724309745997886 1.7418932994449812 0.9305437422680016 0.09382819105949919 0.3514299752228087 0.5365698557952953 9.428903870269206e-05
52.62465879557417 10.226087486587112 0.16100547865173656 1.4710626384403904 0.44224935815807975 0.049924122327354895 0.4331162003602381 0.7164518767492882 0.0004415788821258854
39.441680982653345 32.08461520183704 6.927763223926974 0.5231092080959514 1.2473669985557723 0.02544454473597077 0.20454182464961848 0.6794706582355148 0.00046859808313920383
47.031766706181045 54.32829178866123 13.6660017390433 5.3229436801654355 1.8614506092126535 0.0317033688375602 0.2952975663574124 0.6351336634617741 0.00041633459360704647
72.30109390272207 35.26782923438947 2.740268764720684 4.385907688687317 0.46510596428414364 0.20986888170565834 0.32521950164682323 0.71407374813979 0.0002690477563757367
32.201046298579534 42.31097287747201 2.141429721591232 4.642615338770123 0.6902292453974282 0.05083707748097166 0.3867460855660514 0.5757304723632706 6.0942762974960053e-05
74.1410091077507 35.51672140387626 3.595889819674738 2.6534654947438354 0.337794892411964 0.05411807292479591 0.25968195776011516 0.4530316001682735 6.03544745953972e-05
119.4924876507246 37.558161027615796 11.77998064127477 0.17514936110221524 1.9862548479726758 0.21804287907328138 0.27301293833646567 0.46822743876194906 0.00012184279738387521
66.38880446409276 50.84030322152593 0.15463490145578007 5.210102531037657 1.721870379948796 0.1324849698602475 0.3721233765563731 0.5273432461613514 0.0001041243045220896
55.18162134024925 51.90117962802672 0.6672329921227776 3.1510493243999096 1.4578710539612785 0.18795039153840767 0.24449699418449677 0.6480866661898123 5.820664452408099e-05
69.48356180044408 29.596024879833433 11.227875218806364 4.440679497678148 1.7857510738502054 0.09613120713632793 0.1512045639285586 0.7233474717788022 9.34399985770716e-05
55.41380246573759 49.59791129082387 4.556404475094014 3.676495426893003 0.7920577406955348 0.0946235755952019 0.21563415617276088 0.575604743719871 3.290216729455151e-05
98.09580654803356 54.258371762903934 6.969556201652889 5.237602551839547 1.3174318486707077 0.15390842372387417 0.1876529797486223 0.6549659250900501 0.0004870539379505529
43.2752411120906 22.106440660672035 5.053546924341743 0.8025382112258553 0.6802227985263195 0.029547668628073315 0.2814060070603559 0.46277809577383405 0.00036493643761807335
42.000385365426325 47.95597143560484 4.264038669872258 3.0230054092323195 1.730409662082624 0.22083452395678072 0.17629336894638953 0.7251216931724318 3.757553689549382e-05
107.62719512423948 22.39867816757923 2.9968005659778454 4.772062322410139 1.1687858627004148 0.23311456857458662 0.3705861327332783 0.4853622169689417 0.00040381289148920595
108.5379599588915 11.322969356409017 3.764575519409349 3.422117572873912 1.3092122008259068 0.06542230655005597 0.29997994076052187 0.5288378980954178 0.00023758163087579933
41.50746575249307 51.719100978645066 13.017421619074572 4.184633312751429 0.6138848378342776 0.07476120820077208 0.38135256070887724 0.6275048231518882 0.0004529558970797482
91.18789564133046 49.40930594497056 6.313706025178067 0.6563395991449477 1.4298150982540263 0.122768198900042 0.19940016398752258 0.49993590442511404 0.0004586305592237826
52.875254347201746 45.126664332006534 7.094628833078328 4.5463852666014715 0.7181097349290828 0.13681315740155162 0.29719985788807995 0.4875888073654562 0.0003289773797436486
113.47874707931949 27.447535645682176 1.6151911285901055 0.7263607662151765 0.4875559115064434 0.04031872649447872 0.3898929038940555 0.5816694687579489 3.183497412784781e-05
71.8465955293627 28.74763852993903 6.117565639382088 0.16936842052216147 1.5338904371006152 0.10432196625810114 0.4474400432718013 0.5299285028383305 0.00019576885628009287
87.60180640779998 45.413204710933435 3.7242325621569083 2.2702823366641494 1.909697878752206 0.24612278282755728 0.3278249258636091 0.7150192361777001 5.5203652109546856e-05
37.40978082223674 12.21679466870254 3.2268350814063886 3.5380374770578364 0.5420089723701131 0.13726218578129562 0.43931426553663266 0.645904624549823 0.0003770718588714282
86.49727238443204 38.704085137512635 12.254995529723775 3.1830771036230097 1.405104733574997 0.22021397743293242 0.31513853344673415 0.6115501484685231 0.0004016536064508599
119.3044930623507 54.741598694884246 1.6421734779287775 3.3542915738378896 1.124515827494296 0.09427537362955257 0.390903022098598 0.6212522666930135 0.00018557536727601922
38.52938704619591 42.216057278374336 3.3416256125749038 3.2531480426942156 1.2774131575709207 0.13091795037671194 0.36245527484234835 0.5491390534441076 0.0001299613897435366
50.666802476339754 32.424048386412636 9.796443280986166 2.683543282173118 1.5500830430834902 0.025887844563371315 0.3256106637274978 0.5004300095013201 0.00022467908775254732
64.54897248121743 41.75876484512606 14.621917416399592 4.446713196825736 0.6615514111667706 0.07937998213466821 0.25370881041966875 0.5502340663631531 0.0004349719884106176
38.42051494778126 39.84070567461437 6.372742533310117 4.868175640914363 1.3452881175078313 0.09480989136685677 0.26572996718831005 0.5464046984805906 0.00033995247222458086
33.983290198344 54.4602936209705 12.034820794061428 4.369488937709225 1.2156583339735623 0.1486803754023689 0.39778475115153233 0.7486240934264536 0.00030600084776852775
83.91367817546399 45.0458647439444 10.818505028645948 1.9815976599683505 0.7203079131363301 0.02768541181316722 0.2749007359750509 0.561108687899495 6.16467278859413e-05
72.70749309981775 47.32280258996841 0.6571198447529686 2.3592293097610346 0.9661736538621459 0.17425900741720768 0.2635387689924942 0.6146369844809302 9.838828867427868e-05
48.05778284815389 24.955651397786596 9.747855528118498 2.4146950545475807 0.3111483946120824 0.15597420461119516 0.3415495900519321 0.5401978197239716 0.00047463211172796787
91.64364383902148 44.99229629082814 12.674469204967076 3.377230377958496 1.0669228357648979 0.021581045630614356 0.2769512580598159 0.6185324483299964 0.0003441610854191867
40.004509915852864 42.97134253284151 9.316914095612164 3.9247455461397913 0.8009281620253044 0.12712549071614093 0.17944989351006274 0.6034843443024609 0.0003266315812431338
90.13679103216461 26.045415626280004 12.413347585238213 1.2238143009963698 0.67801570872475 0.10484221340919851 0.4202686188802931 0.5319447287036014 0.00015938659754598277
100.79250526152894 15.842416827675034 7.896185064278937 0.8879763123344064 0.9085303410991541 0.041047435131867135 0.3541934380807382 0.551328856643369 0.0004386398251834669
118.94217618299152 19.66031255960543 7.845444473195039 2.825473980458583 1.910336324872823 0.12359297419950445 0.36683972202584586 0.5141657771011251 3.7317405150472296e-05
38.59444160367279 51.08707077308258 8.504135359714569 0.8344628330735836 1.7431210953779213 0.06067712917382763 0.3261978960771965 0.461727998436081 0.0003730756447190404
42.14486187335213 51.64796162995499 5.272940168265066 2.74406267531308 1.2073892541117028 0.15987075146115698 0.31991631199893933 0.6731837533227188 0.00013567036419152888
30.464039506830257 51.18394542046424 3.0909699731709943 2.474674142784939 0.8725006812057763 0.13612140616228918 0.40282325129915486 0.5185695519768672 0.0001353212394302783
68.3797377451236 10.900881018165927 13.290930686816496 1.5300397886159223 0.9055423784747496 0.10380438224450547 0.4015223220740789 0.5414391718725069 0.00042357018722395293
81.83545685612918 18.668205138878136 1.3760215791678325 1.6845042895650832 0.854935143183418 0.21050179100560176 0.3802934515788061 0.6942836122036862 0.0003032570221470392
60.7955881682919 50.66802887435683 3.1540565066317816 0.3134097582991246 1.6427287526759284 0.0695591357412025 0.16422138176488404 0.576622008227855 0.0002777838420027147
107.90036762981774 48.013194855563555 7.337080710018425 2.544597651343064 1.0697024670726907 0.06595213792265812 0.21539948322866198 0.6284613818722852 0.00013468836405365186
116.13422693700974 26.438296766710867 3.582899974963142 3.3106078129790144 1.4381249345270504 0.129583655444038 0.2554869442102008 0.7441444067496323 0.00019862729984340517
116.70503660526377 30.669151248704843 3.8959303222440695 0.5444754726733021 0.34567904237338426 0.043588486732639486 0.19145527952285124 0.6781758049132435 0.0004913389209041687
95.93986774986266 34.55048132116511 7.762688330617518 4.55597245784958 0.31776429169996445 0.23632252485813024 0.23855806301197185 0.5802636376196166 0.00020480334903562298
89.27813255171984 17.246783496473448 0.26245609654536045 4.6374035071326025 1.1428930273512394 0.250734976847208 0.3167245694155361 0.5093621005966954 0.00021833005875662072
39.0028286267118 16.458931100954654 9.6358473705598 4.214459206700969 0.4528369932228151 0.2562500591380626 0.25852432211569254 0.4779371817582793 0.0003840746695498933
115.39865010698063 47.44326487637738 13.604936043018666 2.665459953535016 1.9638720059705075 0.1582194698362114 0.41007182923489316 0.5462279991474993 0.00017704669715050525
